Ticker,Name,Country,Financial Currency,Sector Key,Industry Key,Market Cap,Market Cap History,Stock Price,Dividends,Current Asset,Non Current Asset,Total Liabilities,Net Income,ROIC,Final Value,Margin
002790.KS,AMOREPACIFIC Group,South Korea,KRW,N/A,N/A,2917180375040,"[2917180375040, 2470927680000.0, 3325075520000.0, 5643476800000.0]","[36050.0, 32400.0, 43600.0, 74000.0]","[0.0, 0.0, 0.0, 0.0]","[2750248646530.0, 2566383546970.0, 3015471536390.0, 2853056756100.0]","[4881182131330.0, 5084620254480.0, 5022671395730.0, 4935686843920.0]","[1106298749210.0, 1117500460490.0, 1562518153840.0, 1516700821900.0]","[119301620290.0, 62237028840.0, 179995030200.0, 10381314000.0]","[0.06838917048002499, 0.0436629598553394, 0.08481084502801496, 0.010912282048791093]",2437301800139.876,0.8354991761887388
181710.KS,NHN Corporation,South Korea,KRW,N/A,N/A,762058637312,"[762058637312, 888794100000.0, 1023759130000.0, 1171891480000.0]","[23150.0, 27000.0, 31100.0, 35600.0]","[NaN, NaN, NaN, NaN]","[1537394896570.0, 1348599755820.0, 1359936387880.0, 1086885812530.0]","[1912282379780.0, 1676582265200.0, 1667235118630.0, 1464044796370.0]","[1459885157430.0, 1032762862400.0, 928563861660.0, 706765823470.0]","[-8537569130.0, -32107181380.0, 116850751810.0, 21445220590.0]","[-0.03380224162588447, -0.12262304277341649, 0.05678634172286777, 0.009566683189421743]",62931171471.94092,0.08258048448071825
111770.KS,Youngone Corporation,South Korea,KRW,N/A,N/A,1557246509056,"[1557246509056, 2050740175000.0, 2037580345000.0, 2050740175000.0]","[35500.0, 46750.0, 46450.0, 46750.0]","[0.0, 0.0, 0.0, 0.0]","[3346930108720.0, 2821445719290.0, 2044753390250.0, 1684583634040.0]","[1950193531930.0, 1692178061520.0, 1502867047520.0, 1353701651340.0]","[1709153120150.0, 1399319640330.0, 1113408478680.0, 1044287669030.0]","[515959247530.0, 674518794570.0, 298066738090.0, 147661897040.0]","[0.146918424193919, 0.2367285127032379, 0.14276167078411867, 0.09125316600080975]",13140691143479.752,8.438414256870361
012160.KS,"Youngwire Co., Ltd.",South Korea,KRW,N/A,N/A,36557946880,"[36557946880, 51431332000.0, 70196818000.0, 82359633000.0]","[526.0, 740.0, 1010.0, 1185.0]","[0.0, 0.0, 0.0, 0.0]","[262428629340.0, 273435838530.0, 242197497840.0, 121415489010.0]","[281674197780.0, 262248656800.0, 276763558470.0, 216304821920.0]","[314231665850.0, 337528199490.0, 321035329570.0, 191137321470.0]","[-6401438710.0, -327537700.0, 5588957260.0, -20161622680.0]","[NaN, NaN, 0.06832975814591126, NaN]",,
015360.KS,"Yesco Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,181728444416,"[181728444416, 140844900000.0, 155186250000.0, 164390400000.0]","[42450.0, 32900.0, 36250.0, 38400.0]","[0.0, 0.0, 0.0, 0.0]","[490272111000.0, 600113682000.0, 554965102000.0, 878476112000.0]","[867767370000.0, 891280119000.0, 868037436000.0, 685612853000.0]","[855030228000.0, 971855140000.0, 889444520000.0, 1042780635000.0]","[23636692000.0, -9964568000.0, 21605447000.0, -67624954000.0]","[0.06355253351753769, NaN, 0.029785146923735923, NaN]",,
017370.KS,"Wooshin Systems Co., Ltd.",South Korea,KRW,N/A,N/A,130309840896,"[130309840896, 55591607500.0, 46650300000.0, 77594999000.0]","[8380.0, 3575.0, 3000.0, 4990.0]","[0.0, 0.0, 0.0, 0.0]","[241156735960.0, 150779319910.0, 178217590850.0, 183572764520.0]","[139303734120.0, 131736395680.0, 131388117170.0, 140943937110.0]","[284056762480.0, 192467200300.0, 220358554970.0, 224284592350.0]","[7430685130.0, 2768896290.0, -12989418500.0, -13902534210.0]","[0.054853269058959174, 0.025771884586012053, NaN, NaN]",-365608367.817749,-356.41919705994735
095720.KS,"Woongjin Thinkbig Co., Ltd.",South Korea,KRW,N/A,N/A,250156253184,"[250156253184, 357205110000.0, 338612415000.0, 450168585000.0]","[2220.0, 3170.0, 3005.0, 3995.0]","[NaN, NaN, NaN, NaN]","[394803380140.0, 434029833470.0, 461202951360.0, 446557990940.0]","[344572903530.0, 356762396680.0, 310436556880.0, 219521014410.0]","[418313652440.0, 425863102360.0, 398095902920.0, 291360210470.0]","[-30905702160.0, 3027707580.0, 43328432590.0, 953475440.0]","[NaN, 0.013840074063978728, 0.10484124842274078, 0.003149572289254097]",,
011330.KS,"Uni-Chem Co., Ltd.",South Korea,KRW,N/A,N/A,155140784128,"[155140784128, 137674008400.0, 114205830000.0, 144660718000.0]","[1732.0, 1537.0, 1275.0, 1615.0]","[NaN, NaN, NaN, NaN]","[85814299010.0, 83203990270.0, 99780859340.0, 97517687540.0]","[133735197410.0, 351674240250.0, 236076721170.0, 188286262850.0]","[73960755490.0, 295710101540.0, 207896480960.0, 182219406000.0]","[-6253840150.0, 2350358840.0, 3613409010.0, 10870147840.0]","[0.06350718377014522, NaN, 0.03904574342431825, 0.05627980582524401]",,
000700.KS,"Eusu Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,137928802304,"[137928802304, 162182718000.0, 146013444000.0, 180801882000.0]","[5630.0, 6620.0, 5960.0, 7380.0]","[0.0, 0.0, 0.0, 0.0]","[323186011560.0, 325175642680.0, 308802612210.0, 312534379510.0]","[191286126130.0, 199750422180.0, 192904479980.0, 185710973070.0]","[68107152530.0, 79255169810.0, 93662171610.0, 109944489690.0]","[10211453190.0, 29052634560.0, 24026921530.0, 79973809550.0]","[0.0713310278444224, 0.13330571841617556, 0.12774383413009024, 0.20915422411249115]",359366095940.77856,2.6054463602803053
317400.KS,Xi S&D Inc.,South Korea,KRW,N/A,N/A,168897789952,"[168897789952, 274192275000.0, 331202550000.0, 393642375000.0]","[4355.0, 7070.0, 8540.0, 10150.0]","[NaN, NaN, NaN, NaN]","[1129482170280.0, 1512415592670.0, 322493130910.0, 205549076380.0]","[439682710550.0, 440272537800.0, 221852731110.0, 207737318670.0]","[775629628550.0, 1230633742670.0, 235999657370.0, 250743153960.0]","[40685551310.0, 96174294260.0, 36537345760.0, 20910063500.0]","[0.167479425855942, 0.20298061906307757, 0.1302620095921636, 0.09901894429913127]",1211956276351.5652,7.175678714896138
010640.KS,"Chinyang Poly Urethane Co.,Ltd",South Korea,KRW,N/A,N/A,65100001280,"[65100001280, 55100000000.0, 56500000000.0, 36700000000.0]","[6510.0, 5510.0, 5650.0, 3670.0]","[0.0, 0.0, 0.0, 0.0]","[11920811250.0, 11294653590.0, 12420767020.0, 9821151500.0]","[39828023410.0, 34789867060.0, 35670159490.0, 34976906080.0]","[19533006050.0, 15374877850.0, 18619836520.0, 17883675070.0]","[3663580210.0, 3493035700.0, 3802118980.0, 1612417170.0]","[0.09007205085664043, 0.09922418767578745, 0.10715099850004559, 0.04970753735234303]",27279671936.40004,0.4190425714289639
005420.KS,"Cosmo Chemical Co., Ltd.",South Korea,KRW,N/A,N/A,1097221865472,"[1097221865472, 1930400996721.875, 584603470942.1875, 363741193682.03125]","[28600.0, 50317.5078125, 15238.17578125, 9481.216796875]","[NaN, NaN, NaN, NaN]","[377119311640.0, 299634118180.0, 199203462450.0, 203671818200.0]","[713913859240.0, 508224777870.0, 482140835450.0, 464852636350.0]","[446543561140.0, 409208860800.0, 378544444230.0, 418518509570.0]","[-26827308710.0, 11243598970.0, 10886891260.0, -23869716560.0]","[NaN, 0.08276948657188803, 0.07321748080003547, NaN]",,
192400.KS,"Cuckoo Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,668185591808,"[668185591808, 489795584000.0, 534548480000.0, 857763840000.0]","[21500.0, 15760.0, 17200.0, 27600.0]","[0.0, 0.0, 0.0, 0.0]","[488962801530.0, 446314893140.0, 402208639470.0, 326277404000.0]","[759145916040.0, 703213814550.0, 649683877680.0, 598785293690.0]","[170371736660.0, 181757777560.0, 184150127210.0, 164151831970.0]","[130122011480.0, 116688836920.0, 129365611080.0, 106710573170.0]","[0.12104013814009591, 0.12072861747781682, 0.14905965249911748, 0.14029266985382755]",1889069869130.1675,2.827163429278168
264900.KS,"Crown Confectionery Co., Ltd.",South Korea,KRW,N/A,N/A,103819968512,"[103819968512, 106944180000.0, 127972530000.0, 161017080000.0]","[8640.0, 8900.0, 10650.0, 13400.0]","[0.0, 0.0, 0.0, 0.0]","[100944500480.0, 146160879710.0, 146109125360.0, 98601529050.0]","[237663641460.0, 184002431330.0, 178460566250.0, 228438928980.0]","[133792953090.0, 137897080140.0, 164015182220.0, 174367096570.0]","[23453590440.0, 27057204280.0, 13098370030.0, 16206196530.0]","[0.10676722537630423, 0.1312498338425704, 0.06703136645550827, 0.07886298032691062]",245517717832.99005,2.364840996889842
004100.KS,"Taeyang Metal Industrial Co., Ltd.",South Korea,KRW,N/A,N/A,91788230656,"[91788230656, 75579592500.0, 48261667500.0, 58642479000.0]","[2520.0, 2075.0, 1325.0, 1610.0]","[0.0, 0.0, 0.0, 0.0]","[259575738220.0, 241472047450.0, 197985841320.0, 183673839050.0]","[239544061590.0, 249515893380.0, 249697822010.0, 258579802450.0]","[390494101120.0, 378929145710.0, 355310135570.0, 342830888290.0]","[65426500.0, -626270670.0, -12026125860.0, -9467008130.0]","[0.0005786159575632794, -0.0212413170042868, NaN, NaN]",-130690997190.46048,-0.7023301729210456
019180.KS,THN Corporation,South Korea,KRW,N/A,N/A,63630000128,"[63630000128, 65700000000.0, 69300000000.0, 58320000000.0]","[3535.0, 3650.0, 3850.0, 3240.0]","[0.0, 0.0, 0.0, 0.0]","[202306023240.0, 188883233060.0, 177126134440.0, 139462053440.0]","[200671277180.0, 182470724450.0, 162811071540.0, 140167702130.0]","[284771236070.0, 279919564480.0, 252248094480.0, 212845604840.0]","[28423484640.0, -4757441430.0, 17188046520.0, -16214504270.0]","[0.14522607681980243, -0.10424050296958305, 0.0863028105052196, NaN]",51764871265.67157,0.8135293283284585
010770.KS,"Pyung Hwa Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,44965625856,"[44965625856, 55109870000.0, 52951520000.0, 62520205000.0]","[3125.0, 3830.0, 3680.0, 4345.0]","[0.0, 0.0, 0.0, 0.0]","[309404017470.0, 288646083400.0, 264615519470.0, 274082310890.0]","[251527464600.0, 269724331830.0, 253507784720.0, 248251523280.0]","[432409687810.0, 435879831450.0, 417006666010.0, 403126367770.0]","[8184157980.0, -14062366270.0, -16083449760.0, -3101705830.0]","[0.14521008752304354, NaN, NaN, NaN]",,
000080.KS,"HITEJINRO Co., Ltd.",South Korea,KRW,N/A,N/A,1379852877824,"[1379852877824, 1633855720000.0, 2426756290000.0, 2467945930000.0]","[20100.0, 23800.0, 35350.0, 35950.0]","[0.0, 0.0, 0.0, 0.0]","[1067666618640.0, 1054944220360.0, 1304322155410.0, 899379632210.0]","[2290680586890.0, 2278494091020.0, 2326729284260.0, 2398404066640.0]","[2242471577180.0, 2172409936540.0, 2537892111010.0, 2223505552750.0]","[35647947230.0, 87001703820.0, 71739267720.0, 86695248390.0]","[0.03028093176762573, 0.05579321782996625, 0.048070096592280315, 0.05851857541525142]",-965343013580.3838,-1.4293912717161859
036460.KS,Korea Gas Corporation,South Korea,KRW,N/A,N/A,2523313733632.0,"[2523313733632, 2278706850000.0, 3613316700000.0, 2703550500000.0]","[29400.0, 26550.0, 42100.0, 31500.0]","[0.0, 0.0, 0.0, 0.0]","[17430305322300.0, 25091557359980.0, 13147738252920.0, 7527879016280.0]","[39824361015970.0, 37333425736060.0, 30522164071250.0, 28381895499800.0]","[47428628235280.0, 52014242784010.0, 34550566518370.0, 28174619094110.0]","[-761211081790.0, 1493102876400.0, 950756750130.0, -172060468460.0]","[NaN, 0.04222547779733466, 0.04043153428487665, NaN]",,
010040.KS,"Korea Refractories Co., Ltd",South Korea,KRW,N/A,N/A,99578249216.0,"[99578249216, 141748400000.0, 134838165500.0, 153974199500.0]","[2810.0, 4000.0, 3805.0, 4345.0]","[0.0, 0.0, 0.0, 0.0]","[121321541380.0, 128344613900.0, 124632567800.0, 66730796650.0]","[211870707040.0, 197654227170.0, 233315290640.0, 136098223390.0]","[127475850400.0, 105655719300.0, 104085579680.0, 58645134410.0]","[-14730463880.0, 809211750.0, 5684425500.0, 1475766200.0]","[NaN, 0.006444979651097414, 0.0223251198007849, 0.013201357161958157]",,
002960.KS,"Hankook Shell Oil Co.,Ltd.",South Korea,KRW,N/A,N/A,388700012544.0,"[388700012544, 298350000000.0, 325000000000.0, 349700000000.0]","[299000.0, 229500.0, 250000.0, 269000.0]","[0.0, 0.0, 0.0, 0.0]","[159137348960.0, 144822868000.0, 138638222160.0, 120253033730.0]","[29234267600.0, 27517585940.0, 27073357540.0, 28354696990.0]","[62221361300.0, 59384706200.0, 56156826910.0, 50491876770.0]","[37379114560.0, 26721326520.0, 29045945810.0, 21010633250.0]","[0.29645797206967367, 0.23672218562417585, 0.2651649785436468, 0.21420070648662434]",1628225487909.7888,4.1889000138004295
003350.KS,"Hankook Cosmetics Manufacturing Co., Ltd",South Korea,KRW,N/A,N/A,147719159808.0,"[147719159808, 91350252000.0, 99869025500.0, 128687855000.0]","[40750.0, 25200.0, 27550.0, 35500.0]","[0.0, 0.0, 0.0, 0.0]","[62408083580.0, 53031404110.0, 46335002230.0, 45712402120.0]","[26765431210.0, 29634521990.0, 30210668860.0, 31945425700.0]","[36551560490.0, 35421546710.0, 33557251970.0, 33387006220.0]","[7281366190.0, 4033005350.0, -1201698630.0, -4021881010.0]","[0.12077598038930452, 0.07475511022851487, NaN, NaN]",97204551954.60611,0.6580361821780537
105630.KS,"Hansae Co., Ltd.",South Korea,KRW,N/A,N/A,813254836224.0,"[813254836224, 643514952000.0, 892020420000.0, 988508280000.0]","[20650.0, 16340.0, 22650.0, 25100.0]","[0.0, 0.0, 0.0, 0.0]","[679072959850.0, 772270727780.0, 769983240780.0, 658919301240.0]","[558174650810.0, 466940449380.0, 446257760050.0, 362136316530.0]","[593553250940.0, 702124695430.0, 751823859850.0, 599703859290.0]","[112035180540.0, 85635184920.0, 67340655860.0, 35068332210.0]","[0.1262690434163889, 0.09084793123445131, 0.0698254278643221, 0.10273049083128755]",1296155976732.2764,1.5937882186479464
025750.KS,"HansolHomeDeco.Co., Ltd.",South Korea,KRW,N/A,N/A,64049332224.0,"[64049332224, 85479677200.0, 129307146000.0, 168381268000.0]","[795.0, 1061.0, 1605.0, 2090.0]","[0.0, 0.0, 0.0, 0.0]","[112957284030.0, 108300636690.0, 98188354160.0, 78680754920.0]","[199138117330.0, 211195883940.0, 216472907370.0, 216309540700.0]","[172328108320.0, 166074493270.0, 154814151820.0, 140448640700.0]","[-14243552960.0, -4867558240.0, 5460163770.0, 586544190.0]","[NaN, NaN, 0.027729183699844732, 0.01250648503988885]",,
052690.KS,"KEPCO Engineering & Construction Company, Inc.",South Korea,KRW,N/A,N/A,2727718944768.0,"[2727718944768, 2647827600000.0, 2860871200000.0, 1869838025000.0]","[71700.0, 69600.0, 75200.0, 49150.0]","[0.0, 0.0, 0.0, 0.0]","[452060499180.0, 376375665240.0, 256440278100.0, 237874869210.0]","[402948273610.0, 440127636430.0, 449069012880.0, 462416532900.0]","[307700361060.0, 273089488370.0, 192058364100.0, 201216889490.0]","[32654448000.0, 17953974000.0, 16452462020.0, 20160083000.0]","[0.05979273351317155, 0.033480255608904094, 0.03211504128245014, 0.04047332274015556]",342957846764.97156,0.12573063930314166
130660.KS,"Korea Electric Power Industrial Development Co., Ltd",South Korea,KRW,N/A,N/A,268949995520.0,"[268949995520, 260148000000.0, 423800000000.0, 172780000000.0]","[8250.0, 7980.0, 13000.0, 5300.0]","[0.0, 0.0, 0.0, 0.0]","[101366415320.0, 87334415600.0, 88130559750.0, 87079827250.0]","[102274526040.0, 70447020020.0, 75189919910.0, 76508919990.0]","[100167696270.0, 61835339210.0, 78116901510.0, 80406633620.0]","[15508986230.0, 16261246260.0, 8615893370.0, 13658372990.0]","[0.14387691060611002, 0.16178445151680834, 0.09490846355886516, 0.164163176846517]",249118865695.52838,0.9262646211012973
002320.KS,"Hanjin Transportation Co., Ltd.",South Korea,KRW,N/A,N/A,286924242944.0,"[286924242944, 288660540000.0, 450715580000.0, 570086480000.0]","[19830.0, 19950.0, 31150.0, 39400.0]","[0.0, 0.0, 0.0, 0.0]","[657966998760.0, 615210708980.0, 702239490140.0, 577928299780.0]","[3543396601200.0, 3477986982720.0, 3175381226080.0, 3210725767640.0]","[2661786978230.0, 2558814752900.0, 2503649583460.0, 2550728646630.0]","[26123599180.0, 47599588840.0, 158718328220.0, 7430088050.0]","[0.05318807873328666, 0.07988072326744318, 0.10885856820798677, 0.04760096436564765]",-1812017224183.0864,-0.15834520727216286
003480.KS,"Hanjin Heavy Industries & Construction Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,95748464640.0,"[95748464640, 97574730000.0, 122620650000.0, 112837087500.0]","[3670.0, 3740.0, 4700.0, 4325.0]","[0.0, 0.0, 0.0, 0.0]","[443922000000.0, 555839000000.0, 379459000000.0, 333600000000.0]","[1421799000000.0, 1440149000000.0, 1458342000000.0, 1503585000000.0]","[1497922000000.0, 1629209000000.0, 1489201000000.0, 1480600000000.0]","[7566000000.0, 14695000000.0, -6517000000.0, -3814000000.0]","[0.031047208485341527, 0.04001633017591994, NaN, -0.10887472857401705]",-1012640644936.7068,-0.09455325057190903
180640.KS,Hanjin Kal,South Korea,KRW,N/A,N/A,4483623419904.0,"[4483623419904, 2957970120000.0, 3647721000000.0, 4224724140000.0]","[67400.0, 44600.0, 55000.0, 63700.0]","[0.0, 0.0, 0.0, 0.0]","[357038127190.0, 537969466850.0, 405787583160.0, 1198348147020.0]","[3427883767040.0, 3377108154310.0, 3348954599860.0, 2290221106210.0]","[931046374470.0, 1339020434490.0, 1930524163630.0, 1824304096310.0]","[385139191390.0, 683804487520.0, 17233604190.0, -269846217940.0]","[0.13527029443212002, 0.13671461473948024, 0.0652442047569016, NaN]",4740282731560.39,1.0572437262498475
004560.KS,"Hyundai Bng Steel Co., Ltd.",South Korea,KRW,N/A,N/A,312131158016.0,"[312131158016, 240205284000.0, 251062020000.0, 303837820000.0]","[20700.0, 15930.0, 16650.0, 20150.0]","[0.0, 0.0, 0.0, 0.0]","[441555928180.0, 512455335930.0, 518754937340.0, 405670775120.0]","[350994347950.0, 345388505460.0, 249996945260.0, 242825647720.0]","[298689554210.0, 333016274700.0, 271019166550.0, 220007943420.0]","[-30200206950.0, 26052582520.0, 69792443890.0, 23598537550.0]","[NaN, 0.04236932017425067, 0.11275123375053961, 0.04761773570887516]",,
227840.KS,"HYUNDAI CORPORATION HOLDINGS Co., Ltd.",South Korea,KRW,N/A,N/A,100038074368.0,"[100038074368, 101096682000.0, 108506910000.0, 127032480000.0]","[11340.0, 11460.0, 12300.0, 14400.0]","[0.0, 0.0, 0.0, 0.0]","[90790898970.0, 91593518590.0, 80586176290.0, 86387367550.0]","[253223287960.0, 204534047550.0, 170398614260.0, 130531408030.0]","[72706509570.0, 71951244110.0, 48800192240.0, 39971352300.0]","[29169180220.0, 33608082820.0, 12483240730.0, 17722764610.0]","[0.10317328209963625, 0.13509000575929822, 0.06051965853277723, 0.10045672623995383]",364668884369.83826,3.645300918411999
378850.KS,"Hwaseung R&A Co., Ltd.",South Korea,KRW,N/A,N/A,75013660672.0,"[75013660672, 89066852000.0, 82420072000.0, 115843880000.0]","[3950.0, 4690.0, 4340.0, 6100.0]","[NaN, NaN, NaN, NaN]","[196679197150.0, 179634547980.0, 174002073650.0, NaN]","[234094542470.0, 242934652250.0, 237163742990.0, NaN]","[318255571530.0, 329908689830.0, 343764803520.0, NaN]","[24209219460.0, 12684597830.0, 8309742000.0, NaN]","[0.1255135430798147, 0.07311941010842392, 0.04671677463663325, NaN]",119015695321.24939,1.5865869530304608
010690.KS,"HWASHIN CO.,Ltd",South Korea,KRW,N/A,N/A,387444670464.0,"[387444670464, 567441372000.0, 307175856000.0, 208142916000.0]","[11150.0, 16330.0, 8840.0, 5990.0]","[0.0, 0.0, 0.0, 0.0]","[677129872700.0, 548104713590.0, 429221933690.0, 408943541670.0]","[519684111660.0, 456516280900.0, 441531164450.0, 413716933750.0]","[751750658980.0, 647757403670.0, 582311066750.0, 566999792360.0]","[77272797410.0, 74215320460.0, 24383199320.0, -54232831430.0]","[0.10673531296923865, 0.11341897714688819, 0.04961536979524287, NaN]",771887854275.176,1.9922531218477482
032560.KS,"Hwang Kum Steel & Technology Co., Ltd",South Korea,KRW,N/A,N/A,119091486720.0,"[119091486720, 139987712000.0, 154428192000.0, 142782784365.625]","[7010.0, 8240.0, 9090.0, 8404.5244140625]","[0.0, 0.0, 0.0, 0.0]","[281840925390.0, 253333399260.0, 205194498550.0, 239987321940.0]","[231686350710.0, 228579232700.0, 226373871160.0, 212307905800.0]","[112667876110.0, 108492130780.0, 99055555210.0, 150228429670.0]","[24125508950.0, 40437991420.0, 29834488210.0, 16759150980.0]","[0.07887118337721245, 0.12266929832219046, 0.10338865123626974, 0.05775592457581038]",412122785599.54553,3.460556224043968
005870.KS,Huneed Technologies,South Korea,KRW,N/A,N/A,86528204800.0,"[86528204800, 87444540000.0, 120563505000.0, 105509430000.0]","[6610.0, 6680.0, 9210.0, 8060.0]","[NaN, NaN, NaN, NaN]","[226645373220.0, 229090786200.0, 192277737640.0, 172400811760.0]","[72689540890.0, 75034571260.0, 75062524000.0, 75494796080.0]","[137756656970.0, 159788538740.0, 134159015860.0, 127968481640.0]","[17876181000.0, 9259054390.0, 13016423820.0, 6333487010.0]","[0.11131020528664479, 0.06473961496669697, 0.09104478013239412, 0.048553651716984544]",249115928808.2683,2.8790141825324027
026910.KS,Kwang Jin Industry Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[3205.0, 4795.0, 5180.0, 5930.0]","[0.0, 0.0, 0.0, 0.0]","[32330231050.0, 31249457500.0, 21133892220.0, 19217604350.0]","[62328310100.0, 45031471310.0, 21281780070.0, 17013463680.0]","[72708166620.0, 48819081230.0, 16450749730.0, 11368780600.0]","[-5139724500.0, 1145921380.0, 1156395320.0, -3184244580.0]","[NaN, 0.32340234687005687, NaN, NaN]",,
189860.KS,Seojeon Electric Machinery Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[5470.0, 6360.0, 11650.0, 4095.0]","[0.0, 0.0, 0.0, 0.0]","[23405980010.0, 19793401980.0, 19218962580.0, 24752618290.0]","[31194490540.0, 31216411450.0, 31414119790.0, 31357603780.0]","[24247643550.0, 16914618030.0, 13344967070.0, 16098898280.0]","[-3742368390.0, -3192919900.0, -2432245070.0, 2538524190.0]","[NaN, NaN, NaN, 0.06469541608057316]",,
068760.KS,Celltrion Pharm Inc,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[93800.0, 84761.90625, 71201.8125, 115183.9375]","[0.0, 0.0, 0.0, 0.0]","[364831000300.0, 311917984740.0, 331139865450.0, 230954114700.0]","[276812567820.0, 287806564370.0, 306744499970.0, 317120482900.0]","[264977832530.0, 242938002110.0, 305915566510.0, 247513800380.0]","[21264988850.0, 25959948290.0, 34578715480.0, 20939675880.0]","[0.0523383484699164, 0.06045524635862043, 0.07603646100546217, 0.05219073601226318]",,
099190.KS,i-SENS Inc,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[19430.0, 16790.0, 15750.0, 13375.0]","[0.0, 0.0, 0.0, 0.0]","[217770962490.0, 217187117220.0, 207653668590.0, 159943221520.0]","[281045299650.0, 232383062400.0, 221526003900.0, 147087007170.0]","[195321340410.0, 144814029280.0, 144439371550.0, 83903971090.0]","[3709063090.0, 16138019310.0, 25451013450.0, 26838557960.0]","[0.011953663331302865, 0.04559857147454955, 0.0704266528234957, 0.10536573977891499]",,
067900.KS,Y-Entec Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[7510.0, 8420.0, 10150.0, 15350.0]","[0.0, 0.0, 0.0, 0.0]","[66538106830.0, 44281097640.0, 31835488290.0, 38403999120.0]","[297242072040.0, 236807913030.0, 262677750590.0, 221768488140.0]","[112942015530.0, 81310904550.0, 102840220000.0, 102980726790.0]","[24073206710.0, 24633946110.0, 23241545820.0, 21890100890.0]","[0.07785561285640118, 0.10296769687547114, 0.09294220847473375, 0.10243703124039315]",,
073490.KS,InnoWireless Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[25200.0, 27700.0, 38000.0, 40950.0]","[0.0, 0.0, 0.0, 0.0]","[160541413480.0, 132319869980.0, 87909547420.0, 75406356390.0]","[58363339170.0, 53153115400.0, 53036454420.0, 49592606140.0]","[52960434770.0, 54565835710.0, 22350182420.0, 21302483540.0]","[10841477090.0, 13450729700.0, 15161541740.0, 13100947580.0]","[0.06599377692394229, 0.10342958998746206, 0.12816793164872278, 0.12813833043964284]",,
064290.KS,INTEKPLUS Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[26150.0, 19000.0, 26800.0, 23550.0]","[0.0, 0.0, 0.0, 0.0]","[99219137290.0, 87305013340.0, 89569226620.0, 35790485780.0]","[32664370810.0, 28910713440.0, 17794865510.0, 16832337410.0]","[76010927800.0, 49031051590.0, 56553679980.0, 21951702160.0]","[-10791255000.0, 16335038000.0, 22642787930.0, 9224185770.0]","[NaN, 0.18718967468894293, 0.31502679495382524, 0.24221664488181976]",,
208140.KS,Jungdawn Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[2990.0, 2565.0, 2940.0, 3670.0]","[NaN, NaN, NaN, NaN]","[125017412600.0, 101149555590.0, 92820365530.0, 79236634050.0]","[71342266720.0, 68545217390.0, 69252615640.0, 72263873440.0]","[73423148780.0, 75680731270.0, 80175520190.0, 80876570630.0]","[32638709200.0, 15349733060.0, 11152052460.0, -2443855100.0]","[0.20133679684968006, 0.11288618574023064, 0.08803930109093334, NaN]",,
038010.KS,Jeil Technos Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[7320.0, 8820.0, 7860.0, 7710.0]","[0.0, 0.0, 0.0, 0.0]","[99008789910.0, 95755050700.0, 70732920880.0, 62621032700.0]","[96441761490.0, 89128367810.0, 91296169330.0, 91344009590.0]","[81700928070.0, 100357308970.0, 89372069020.0, 81672311030.0]","[25881994500.0, 10806098650.0, 747310920.0, -4433567050.0]","[0.21550867082827005, 0.09971013881027924, 0.011421063018743707, NaN]",,
200130.KS,Kolmar BNH Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[16740.0, 21700.0, 29500.0, 53100.0]","[0.0, 0.0, 0.0, 0.0]","[226666332730.0, 240302052930.0, 270865511020.0, 285772378710.0]","[467841882000.0, 376617182620.0, 267023159020.0, 222184360040.0]","[298205937200.0, 214232016540.0, 151248567770.0, 180364126260.0]","[19709709710.0, 40512833050.0, 69866436180.0, 80484423110.0]","[0.04031100729615552, 0.07877022345192043, 0.15637526855441805, 0.2250862043099909]",,
224810.KS,Emoji House Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[2585.0, 3850.0, 4750.0, 4500.0]","[0.0, 0.0, 0.0, 0.0]","[72742057680.0, 71261272720.0, 41376455140.0, 30865182340.0]","[8494575330.0, 11289798730.0, 14807666100.0, 14065924090.0]","[69466557120.0, 64710928470.0, 28047646450.0, 17163728250.0]","[-6069673890.0, -9863934110.0, 654989900.0, 3531347210.0]","[NaN, NaN, 0.02475178230169887, 0.13319770406255102]",,
